"filename", "language", "JSON with Comments", "JavaScript", "Markdown", "YAML", "JSON", "TypeScript", "HTML", "Docker", "Gradle", "Java Properties", "Swift", "MS SQL", "Batch", "TypeScript JSX", "Properties", "XML", "Java", "PostCSS", "WebAssembly Text Format", "comment", "blank", "total"
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\MessagesPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 7, 110
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\OnboardingPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 4, 11
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\ProfileHelpPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 4, 11
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\ProfileHelpScopePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\ProfilePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\ProfileTutorialPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 4, 11
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\ResetPasswordPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\SignupPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\AdminDashboardDesktopPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 10, 126
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\AdminDashboardDialogs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 9, 96
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\AdminDashboardMobilePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 10, 119
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\AdminDashboardSummary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 9, 122
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\developer\DeveloperDatasetsSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 10, 253
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\developer\DeveloperOverviewSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 12, 158
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\developer\DeveloperSettingsSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\developer\DeveloperTrainingSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 8, 118
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\tab-content\AccessCodesTabContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 6, 164
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\tab-content\DesktopReportsTabContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 8, 177
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\tab-content\DeveloperTabContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 5, 61
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\tab-content\InspectionsTabContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 5, 136
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\tab-content\LogsTabContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 7, 145
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\tab-content\MarketsTabContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 6, 113
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\tab-content\MobileReportsTabContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 8, 153
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\tab-content\OverviewTabContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 660, 0, 0, 0, 0, 0, 0, 20, 680
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\components\tab-content\UsersTabContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 265, 0, 0, 0, 0, 0, 0, 12, 277
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\desktop\components\AccessCodesTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\desktop\components\DeveloperTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\desktop\components\InspectionsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\desktop\components\LogsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\desktop\components\MarketsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\desktop\components\OverviewTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\desktop\components\ReportsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\desktop\components\UsersTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\desktop\test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\hooks\useAdminDashboardPage.ts", "TypeScript", 0, 0, 0, 0, 0, 935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 1042
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\hooks\useDeveloperDashboard.ts", "TypeScript", 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 159
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\mobile\components\AccessCodesTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\mobile\components\DeveloperTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\mobile\components\InspectionsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\mobile\components\LogsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\mobile\components\MarketsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\mobile\components\OverviewTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\mobile\components\ReportsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\mobile\components\UsersTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\mobile\test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\types.ts", "TypeScript", 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 78
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\admin-dashboard\utils\adminDashboard.ts", "TypeScript", 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 276
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\forget-password\components\ForgotPasswordPageView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 4, 82
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\forget-password\hooks\useForgotPasswordPage.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\forget-password\utils\forgotPasswordPage.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\components\AnimatedStat.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 4, 24
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\components\BottomCtaSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 3, 47
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\components\FeaturesSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 6, 66
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\components\HeroSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 8, 80
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\components\LandingFooter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\components\LandingHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 5, 123
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\components\LogTicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 6, 55
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\components\Simulator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 17, 160
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\components\TestimonialsSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 3, 49
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\components\WorkflowSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 3, 37
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\hooks\useCountUp.ts", "TypeScript", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\hooks\useLandingStats.ts", "TypeScript", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\landing-page\utils\landingData.ts", "TypeScript", 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 127
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\login\components\LoginPageView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 4, 128
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\login\hooks\useLoginPage.ts", "TypeScript", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 98
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\login\utils\loginPage.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\reset-password\components\ResetPasswordPageView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 5, 92
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\reset-password\hooks\useResetPasswordPage.ts", "TypeScript", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 73
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\reset-password\types.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\reset-password\utils\resetPasswordPage.ts", "TypeScript", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\signup\components\SignupPageView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 4, 209
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\signup\hooks\useSignupPage.ts", "TypeScript", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 110
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\signup\utils\signupPage.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 31
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\landing\types.ts", "TypeScript", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 48
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\not-found\NotFound.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\not-found\components\NotFoundPageView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 13, 143
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\not-found\hooks\useNotFoundPage.ts", "TypeScript", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 44
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\not-found\types.ts", "TypeScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\not-found\utils\notFoundPage.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 57
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\history\components\HistoryHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 5, 82
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\history\components\HistorySidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 6, 112
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\history\components\InspectionTimelineSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 8, 173
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\history\hooks\useHistoryPage.ts", "TypeScript", 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 227
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\history\types.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\history\utils\historyPage.ts", "TypeScript", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 82
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\inspections\components\InspectActionsSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 3, 50
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\inspections\components\InspectAnalysisSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 5, 60
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\inspections\components\InspectCaptureSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 7, 134
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\inspections\components\InspectHeroSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 4, 72
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\inspections\components\InspectPageView.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 9, 77
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\inspections\components\InspectPreScanSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 14, 191
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\inspections\components\InspectScopeReminder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 4, 47
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\inspections\hooks\useInspectPage.ts", "TypeScript", 0, 0, 0, 0, 0, 562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 57, 621
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\inspections\types.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\inspections\utils\inspectPage.ts", "TypeScript", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 72
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\messages\components\ContactsPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 6, 121
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\messages\components\MessagesHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 5, 74
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\messages\components\ThreadPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 7, 167
"c:\Users\Adriaan M. Dimate\Desktop\development\school\botchabuster\frontend\src\pages\user\messages\hooks\useMessagesPage.ts", "TypeScript", 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 262
